user_id,book_id,rating,similar_books,authors,image_url,title,word_count,cleaned_reviews
6d4b9f685fab23b48148b71afb8a1f17,[18693716],[4],"[""['15803195', '24041443', '15813537', '1466455', '20902074', '18667976', '17183419', '18764826', '14759321', '23215482', '23569783', '23019274', '21853666', '23398920', '19144598', '18213783', '18775230', '18722887']""]","[""[{'author_id': '281810', 'role': ''}]""]",['https://images.gr-assets.com/books/1403185695m/18693716.jpg'],['One Plus One'],40,"pretty much the dearest and sweetest book ever. the (view spoiler)[dog doesn't die, and i fell in love with all of the characters immediately. one plus one has a permanent place on my shelf as a comfort book. (hide spoiler)]"
6d5382f2fb1556b8befac5aac698a86f,[17406183],[5],"[""['10345937', '9593913', '13043180', '13253276', '13049981', '10596724', '12680907', '12383869', '14811468', '14290364', '8709524', '13188615', '16148491', '13568903', '10838787', '9867814', '14759331', '12792658']""]","[""[{'author_id': '4039811', 'role': ''}]""]",['https://images.gr-assets.com/books/1368111356m/17406183.jpg'],"['Allegiant (Divergent, #3)']",28,(view spoiler)[ the movie is coming out next year how would i be able to relive the first book knowing that in the end tris dies... (hide spoiler)]
6d6151336e19b3da3cab55186f1feddf,[9969571],[4],"[""['88072', '6665847', '21483760', '13202200', '1265289', '954674', '12392681', '7664508']""]","[""[{'author_id': '31712', 'role': ''}]""]",['https://images.gr-assets.com/books/1500930947m/9969571.jpg'],['Ready Player One'],65,"a 100% homage to late 70s, early 80s geek culture. the story takes place in the 2040s with a crumbling civilization but a thriving virtual world. the super rich founder of the online world (oasis) dies and wills everything to whoever can solve his 70s/80s puzzle. yes, charlie and the chocolate factory-vibes. the book is clearly entertaining. i loved it. i don't expect everyone to."
6d66c3514fd5c9fad634f1f0200fa949,[30739547],[5],"[""['19459671', '29336456', '27212267', '31520171', '23150548', '24582443', '30633337', '25501128', '28587653', '29613610', '25349674', '26181560', '29150961', '25917260', '30195145', '29104680']""]","[""[{'author_id': '5769238', 'role': ''}]""]",['https://images.gr-assets.com/books/1468327139m/30739547.jpg'],"['Preppy: The Life & Death of Samuel Clearwater, Part One (King, #5)']",20,what an amazing ride. sad when this amazing 3 part series finished. one of my favourite books of all time.
6d6af8d7f2c7f0867479a2526f3d4dd0,[16065555],[4],"[""['15842190', '16065465', '16095132', '12024430', '17195830', '11958608', '13112921', '16045120', '18269478', '15701870', '12393909', '16074739', '18272877', '15752342', '17332270', '16250806', '16431540', '16065592']""]","[""[{'author_id': '241828', 'role': ''}]""]",['https://images.gr-assets.com/books/1351199418m/16065555.jpg'],['September Girls'],70,"the writing isn't bad, but the protagonist is a bit of an ass. it's like a romance novel for ""bros,"" because the proragonist is a steteotypical bro, but the cover makes it seem more for female readers. edit: after thinking of this, i'm bumping my rating up. i think the claims of misogyny are unfounded. the protagonist does grow. people are just so quick to dismiss things out of hand"
6d7255aeb189e8920873937b288f004d,[23732096],[5],"[""['25066780', '25761329', '14623529', '23017946', '25066773', '22237290', '23017945', '16231347', '24926259', '18465601', '25810226', '27248586', '23012877', '16292250', '23017961']""]","[""[{'author_id': '45763', 'role': 'Writer'}, {'author_id': '375348', 'role': 'Artist'}]""]",['https://images.gr-assets.com/books/1440092318m/23732096.jpg'],"['The Unbeatable Squirrel Girl, Volume 1: Squirrel Power']",198,"y'know, between decoder ring theatre's flying squirrel and now squirrel girl, i'm starting to think there's some magical appeal to squirrel-themed superheroes. some wacky, butt-kicking magical appeal. volume 1 of unbeatable squirrel girl is a beautiful, beautiful romp of silliness from beginning to end. ryan north's writing is snappy, quick witted, and very frequently ridiculous, and the art is purposefully cartoony in the best way possible. i think erica henderson might possibly be the only person capable of drawing facial expressions to match this wonderful nonsense. and squirrel girl herself! doreen green is such a great addition to the lady superheroes in the modern forefront, precisely because she's so ridiculous. let's face it, female characters so often have to be the ""straight man"" of a group - in a genre that so often skews towards drama, ladyfolk don't generally get to be the designated comedic relief. but squirrel girl gets to be goofy and fun, largely because there are other female characters (namely her amazing roommate nicole) who aren't as goofy. we all win! so yeah. guys. are you still not reading squirrel girl? why are you not reading squirrel girl? you should be doing that right now."
6d90582136392d719e3890dbf5ff71cd,[12246929],[4],"[""['10479750', '18683541', '11475686', '12971662', '11388429', '9277339', '9695482', '9196571', '12022733', '12267739', '12154335', '6931234', '8409017', '13414964', '12628635', '10194623', '9716929', '10194452']""]","[""[{'author_id': '4824952', 'role': ''}]""]",['https://images.gr-assets.com/books/1348416130m/12246929.jpg'],['The Vicious Deep (The Vicious Deep #1)'],206,"i might write a longer review at a later date for my blog, but right now, after just finishing this merfolk novel, this will have to do. the story was pretty exciting until i got the middle part, and then it just seemed to go on and on. in the end, i felt like we (as in i and the characters) barely accomplished anything. the story was well written from the male-perspective and it was interesting enough. i got the idea it was originally a little mermaid type of fanfiction the author wrote and then later switched around. i guess what is frustrating me the most was the relationship between tristan and layla. they didn't mature or grow at all. and her and kurt is just a weird idea. the characters i really liked were thalia and tristan and the sea king. will i read the next novel? probably so i can see what happens with that relationship... editeditedit: i have to come back and change this. the book was really good, and i figured out why i rated it so poorly.... layla. i want them to happen, like now, and they didn't. but i will just have to read the next one, won't i? :p"
6db54aa53cc7fe06339e1f381eb0b067,[22034261],[5],"[""['22385896', '22370569', '18940005', '19377321', '21887834', '22368069', '17791950', '21454390', '18130678', '18681589', '17796311', '20648477', '14744286', '22913988', '22399098', '16005260', '25454650', '16045520']""]","[""[{'author_id': '6425833', 'role': ''}]""]",['https://images.gr-assets.com/books/1399122789m/22034261.jpg'],['The River Leith'],115,"5 unforgettable stars this book is amazing. hands down to leta blake. all i was looking when i read this was a book to make me sleepy after a long day of work but it did the total opposite. i didn't get to sleep at all, not that it wasn't worth it. i was a total mess reading this book. i was crying a lot even at the start of it. i love the book, cliche and unrealistic as it is, it's just truly sweet and it made me cry! i loved leith and zach, and i found it really endearing when leith was jealous with the ""old"" of him. definitely one of my favorites."
6dd4b47e84b310f60380c20dbfd3f1fc,[16304482],[5],"[""['16146206', '16069262', '25156033', '17314424', '22887477', '17561072', '17337522', '17230557', '20486626', '16242085', '17155039', '17166702', '17376157', '16004045', '17665210', '15827731', '17898228']""]","[""[{'author_id': '6655354', 'role': ''}]""]",['https://images.gr-assets.com/books/1355190153m/16304482.jpg'],"['There is No Light in Darkness (Darkness, #1)']",540,"what have i just read?? from the minute i finished reading the prologue i knew i was going to be in deep. the story engages you straight away and you thirst to know more. the prologue starts with a little girl waking in the night, hearing what sounds like gunshots, going down to investigate. seeing a man ""wearing daddy's pjs"" being carried out the house over another man's shoulder. she then sees her mother lying on the floor in a pool of blood. see what i mean? this is seriously engages you from the beginning. chapter one goes to the present. this little girl is all grown up, but still having nightmares of that night. chapter two goes back to the past and more memories and then it keeps flicking from past to present and back. i loved this, we were getting to see what happened to the little girl through out her growing up which is a big set up to what is going on in the present, but how it is seeping little bits of info out keep you hooked. you learn that when the girl was thirteen she moved into a house with a foster mother, who already had two foster children with her. aubrey, who is living with her now and is a brother/best friend figure and cole, who it becomes clear, loves her and there is clearly history there, but they are both seeing other people. as the book moves on you learn what happened between her and cole and how their relationship is growing now and bits of information on what happened that night, who the players are and how all the people in her life are connected to that, but this is all a secret that puts her and her love ones in danger. i really cant give any more details than that with out giving parts of the story away and i really want to you feel what i felt reading it. i absolutely loved this book, it had romance, action and lots of suspense, trying to piece everything together. a couple of times it made me sad and at one point it left my heart feeling like it was stuck in my throat. the characters are all really likable and i felt it was well written. i have just two complaints, firstly twice when we learned a lot of information about the past and what was happening it just jumped, once to five months later and i was screaming wtf. i wanted to learn more about how this information was processed, it just didn't feel right to me. lastly the ending. i hate cliffhangers, but it seems that just lately all the books i want to read have them! ive decided to suck it up and have read a few lately that i honestly didn't think the cliffhangers where that bad, so i was hoping this would be the same. boy was i wrong!! this has got to be the worst cliffhanger i have ever read!! but even though i was screaming wtf noooooooo lol it has just made me more hungry for the next book and it hasn't actually taken anything away from me enjoying the book. i loved it!"
6dded2dee51c23718dfa41d6f89c95e1,[6411961],[4],"[""['3124122', '294047', '3202905', '6917482', '666673', '32505', '39033', '6324903', '19707', '13151', '1574840', '2205241', '1072949', '485994', '78977']""]","[""[{'author_id': '630', 'role': ''}]""]",['https://images.gr-assets.com/books/1358274396m/6411961.jpg'],"['The Lost Symbol (Robert Langdon, #3)']",633,"""when langdon's beloved mentor, peter solomon--a prominent mason and philanthropist--is brutally kidnapped, langdon realizes his only hope of saving peter is to accept the terms of the kidnapper and attempt to unlock an ancient code. set within the hidden chambers, tunnels, and temples of washington, d.c., langdon finds himself thrown into the secret world of the masons and uncovers things which he himself cannot believe."" dan brown's books have always been hotly criticized, but to me they are very entertaining. many critics forget the whole fiction aspect, which really makes their arguments pointless and shallow. brown bases things on fact and generates an intelligent plot which challenges your ideas and makes you think. it's the point of great fiction. every time i pick up one of brown's books, i am totally immersed in the story and at the edge of my seat wanting to know what happens next. brown's books are layered with codes and mysteries which unveil brilliantly to reveal a little here and there yet keep you hanging on for more. his writing is what makes his books and characters. that being said, this book got a little long. the last chapter where katherine and langdon debate about god/man philosophy and her work got a little long. you've just finished a very thought-provoking story which introduced new concepts and ways of thinking, and by the end, your mind is drained and you want a few secrets just given to you! more debate was a little hard to get through and made the book feel preachy at the end. comparing to his other books, i found the background of the main villain predictable. i figured out his motivation for targeting the solomon family fairly quickly and found the additional hints throughout the rest of the book almost an insult to my intelligence. it just was not at the level of the rest of the story. some of the villain's motivations seemed a little shallow, but he was a haunting callous figure who chills your bones as you read about him. langdon was very reluctant in this book. in previous books, he was not so argumentative about the ideas presented to him, but this book he resisted all the way to the end, and it did get a little tiresome. you just want to shake him and say, stop arguing and just look at the pyramid! (read the book, you'll get it) great ideas about the human potential and our relationship to god. it brings up points straight from the bible and words that were used in ancient times from all over the world and throughout all different religions to bring about new ways of looking at things. god created us in his image, but not just in our physical bodies to resemble him, but mostly our minds! it's a beautiful thought. the book affirms that there is a creator out there and challenges our potential as beings created by him with untapped potential. as time has moved on from ancient thoughts and concepts, we as a culture have moved towards the science and forgotten about the spiritual. this book reminds us to look and listen to ourselves and our creator to become greater. with all these critiques, why do i rate the book so high? the plot was thought provoking, the pace thrilling, the action intense, and the ideas challenging and exciting at the same time. i'm always amazed how his books are so long yet encompass such a short period of time (about one day with this book!). his plots are layered, rich with historical ideas, and really intelligent. everything is woven together with just the right amount of mystery, fiction, and fact. this is an excellent langdon book though i still find da vinci code the best of his works."
6dee5da1a76bf4d4ae1b7466da05fa83,[13423346],[5],"[""['20703287', '13515848', '13643222', '27230933', '13112921', '13644322', '15768498', '16032236', '12411687', '16045120', '12260608', '13610402', '13579352', '13326828', '13326795', '16043626', '12368123', '11973377']""]","[""[{'author_id': '4649677', 'role': ''}]""]",['https://images.gr-assets.com/books/1349382349m/13423346.jpg'],"['Ink (Paper Gods, #1)']",327,"ink may be one of my favorite debuts of 2013. after her mother dies, katie moves to japan with her aunt. everyone sees her as an amerika-jin , an outsider, and katie can't seem to grasp the language, much less the culture of this place. all she wants to do is leave japan, until she meets mysterious tomohiro, the star of the kendo team. everyone tells her to stay away, but something about him draws katie's eye. especially the fact that when she's around him, strange things happen, like drawings that move and pens that explode. tomohiro has a secret, and she's determined to find out- before it kills her. guys, i loved this so much. when i got approved to read this on netgalley, i was ecstatic. the author made me feel as if i were living in shizuoka, japan. the description was beautiful and vivid, i could really imagine it. also, the culture of japan was captured perfectly and i really couldn't have asked for more. at the end of the book, we find out that the author actually lived in japan for a while, so she knows what she's talking about. with the greek mythology hype going on, it was nice to actually read something that had to do with japanese mythology. not only was it refreshing, but it was also nice to learn about. the drawings inside the book felt like they were actually alive, they were breathtaking. this book reads like an asian drama to me. there are completely original characters, awkward situations, asian culture, hilarious moments, and a substantial storyline. it was hard not to get emotionally invested in this. i loved every second of this book, and can't wait for the next one, especially with the teaser at the end of the book that left me anxious for more. i can't wait for this book's release in june, because i want a copy of it for my bookshelf. 5 stars!"
6df83937d017e92a57c9998f7674b9e5,"[171020, 317518]","[4, 4]","[""['3559470', '296507', '196560', '5168689', '410127', '464956', '428035', '324377', '275845', '230992', '121419', '6270006', '78218', '13538880', '7597710', '6397146', '6279600', '5834917']"", ""['24782', '151370', '365058', '179579', '750609', '122947', '10954417', '7212010', '8248', '1188081', '7987', '560637', '153785', '312077', '1953964']""]","[""[{'author_id': '99650', 'role': ''}]"", ""[{'author_id': '1069006', 'role': ''}, {'author_id': '25523', 'role': 'Illustrator'}]""]","['https://images.gr-assets.com/books/1326056834m/171020.jpg', 'https://images.gr-assets.com/books/1370692022m/317518.jpg']","['A Mango-Shaped Space', 'The Horse and His Boy (The Chronicles of Narnia, #5)']",243,"started this morning and continued reading until i was done. excellent book. i was very interested in wendy mass's story of mia dealing with her synesthesia. i loved reading from a new perspective that was different than anything i've read. this main character can see the colors of numbers, letters, and sounds. i wish she was real so i could ask her a very important question, ""what color is my name?"" great story telling and moving between characters throughout to get a great overall picture of the plot and build suspense. memorable lines: - ""there lived a poor fisherman called arsheesh, and with him there lived a boy who called him father."" (what a great way to start a story and later find out it has so much more meaning than you thought.) - ""talking horses always become more horsey in accent when they are angry."" (leave it to lewis to insert this fun fact.) - ""for in calormen story-telling (whether the sstories are true or made up) is a thing you're taught, just as english boys and girls are taught essay-writing. the difference is that people want to hear the stories, whereas i never heard of anyone who wanted to read the essays."" (as a teacher this made me laugh.) - ""it was a fine meal after the calormene fashion. i don't know whether you would have liked it or not, but shasta did."" (way to break the fourth wall, narrator. wonderful.)"
6dfeeaf57d59dd98b9fcdacee3771c9c,"[4374400, 21329]","[5, 4]","[""['6318426', '3599928', '10668038', '3188580', '16148583', '5819551', '6373717', '4284815', '9415958', '6604794', '7507905', '7074259', '1162022', '10947600', '12989100', '7797874', '6338619', '5245026']"", ""['12308801', '156529', '12132930', '5996166']""]","[""[{'author_id': '295178', 'role': ''}]"", ""[{'author_id': '12444', 'role': 'Writer'}, {'author_id': '55811', 'role': 'Artist'}, {'author_id': '74339', 'role': 'Artist'}, {'author_id': '92148', 'role': 'Cover Artist'}]""]","['https://images.gr-assets.com/books/1347462970m/4374400.jpg', 'https://images.gr-assets.com/books/1363682851m/21329.jpg']","['If I Stay (If I Stay, #1)', 'Fables, Vol. 3: Storybook Love']",953,"seriously. where did this book come from? or maybe the better question is what the hell have i been doing the past few years that this was out, and i was reading much less impressive books? i am going to keep this review short and sweet...much like this book. mia gets in an accident very early on in the book. the remainder of the book is her watching the events post-accident unfold (mostly in the hospital) and memories of her life. this could have gone south for me very quickly. it sounded a bit too much like the lovely bones, which i detested. so what was so superb about this one that i gave it five stars and bumped it over to my favorites list? 1. the mc, mia, is not an annoying, cliche mary sue. she has a best friend who is as wonderful as she is. i often find in these books that the best friend is either much cooler than the mc. but these two truly act like best friends. as equals. she has a boyfriend and doesn't act like a total wet blanket around him. she isn't full of teen angst and actually loves and respects her parents (which would be hard not to because they are exceptionally cool parents). she doesn't talk about how irritating her little brother is but instead how funny he is. i have a younger brother who is ten years younger than i am (the same age gap between mia and her brother) and felt a familiar tug when she described their relationship. 2. the other characters. the best friend, boyfriend, parents, grandparents, little brother. they felt very real to me. the best friend, kim, is everything you would want in a best friend. she is honest, comical, supportive. the boyfriend, adam, is everything you would want in a boyfriend. loving, romantic, accepting. what makes this work is that they are not without their flaws and still have normal arguments with the mia that you would really have with your best friend or boyfriend. it didn't feel fake or forced. mia's family is amazing. they are the family i think i will have with my children minus the punk hair and leather (i have a strong fear of leather pants after the episode where ross wore them on friends). even her grandparents are amazing. i am pretty sure i feel in love with mia's mother after this line (stated while in labor): don't be scared, she'd whisper. women can handle the worst kind of pain. you'll find out one day. then she'd scream fuck again. 3. the story is never boring. i read this in one day. i couldn't put it down even though it was only available on the computer, and i had to lug my laptop around with me everywhere - the laundry room, the bathroom, the kitchen...you get the idea. there was a lot of talk about music. there was a lot about mia and her cello and her love of classical music. let me tell you right now: i fucking hate when a main character in a young adult book recognizes random classical music playing in an elevator/waiting room/'93 buick century even though there is absolutely nothing to indicate how or why they would know this. however, mia's love for classical music actually made sense. it was supported by an actual background that would make her appreciate this type of music. gayle forman, i cannot thank you enough for doing this. 4. this book made me cry. several times. at one point, i was doing the ugly sob with my hand clamped over my mouth. here's the deal. a couple months ago, i went on some fun meds because of some super fun things called depression and anxiety (winter bums me out, yo. this medication can make me feel like a robot, which is usually better than feeling like i am on the verge of having an anxiety attack every two seconds. i am the big baby cry face in our family who hasn't teared up since going on this medication. this book completely messed me up and broke through my medicinal no-feelings wall. and i was actually relieved to feel again. and then i got a little freaked out thinking what a wreck i would have been had i read this a few months ago! this book is beautiful. it is very well written, flowing so well with no awkward sentences. it immersed me in fictional mia's life and made me stop and think about my own (very real) life. i cannot wait to read the next book. bravo! the storyline: good but jumped around more than the previous two. i'm a big girl and can handle it. the characters: i love these characters. don't assume someone will be around forever. likewise, don't assume someone is actually gone. dun dun dun. i love how we're getting to some meat and learning individual pasts. but here's the thing... bigby bigby is my fables crush. oozing with masculinity and wolfish appeal, i can't help but be drawn to him and his five day stubble. so i'm gliding along in all my crushin' glory, and...errrrrrrrrrrrrrrr!!! bigby no longer looks like bigby. his clothing is sloppy. his hair is no longer sexy shaggy, it's just shaggy. his mouth has all but disappeared and is puckered in as if he has no teeth. this is honestly so distracting that i wanted to give this 3 stars. i'm giving it 4 stars to be kind and because i'm hoping this bigby does not carry through until the end (although admittedly i did peek into the next one and see that that he still looks toothless)."
6e18d5922c99b07cbc02b8f5b5dd83c1,[16130549],[5],"[""['15729539', '349473', '11286', '301053', '3153081', '215606', '23000709', '22935767', '13505670', '6980553', '17571466', '13641105', '9378084', '5122520', '1191411']""]","[""[{'author_id': '3389', 'role': ''}]""]",['https://images.gr-assets.com/books/1510335480m/16130549.jpg'],['Doctor Sleep'],57,5 stars great sequel to the shining. great new stephen king characters with truly frightening villains. this is the type of stephen king book that makes me wonder why i read any other authors. i mostly listened to this while driving and the reader is great too. highly recommended for anyone who is a stephen king fan.
6e2245ef654b9011f69ac1db8af40b5f,[20743633],[4],"[""['21472663', '22854303', '22392935', '18398627', '20806568', '22524110', '25054761', '23156540', '22352840', '21385579', '25498990', '24389572', '23281788', '24878695', '18679049', '18114649', '25387133', '22008489']""]","[""[{'author_id': '7827599', 'role': ''}]""]",['https://images.gr-assets.com/books/1409161674m/20743633.jpg'],['The Last Leaves Falling'],80,"well, that was really good. and sad. and cute. also sad. did i mention that it was sad? it was. it was sad. but in spite of the large tears i shed, it really was a fun story. the relationship (not a romance) was heartwarming and it made me smile and giggle a lot. all in all, wow. good book. everybody should read it, in my opinion. it's short and fun and interesting and, like i said, really really good!"
6e28bb18becdf5e8d2497aa06ba8b233,[22489107],[5],"[""['17558151', '20818790', '16102412', '13138736', '20345368', '34733250', '16181322', '16067008', '13643876', '15702526', '17368138', '22604923', '17378508', '17155793', '16148644', '12873027']""]","[""[{'author_id': '4684322', 'role': ''}]""]",['https://images.gr-assets.com/books/1460846345m/22489107.jpg'],"['Fairest (The Lunar Chronicles, #3.5)']",165,"love is a conquest. love is a war. here is what i think of love . . . this is simply fucking amazing. i might just bawl. in this installment, we get a better glimpse of levana, our number one villain in the lunar chronicles. i complained in the first book that she is too one-dimensional. her goals are the usual rule the world. kill everyone who stands in her way i wasn't expecting to tear up reading this. i wasn't expecting to relate to levana's causes even. this book was a huge mind-blowing bomb. it tangled up my emotions. levana's backstory was well done. i have mixed feelings for her now. i won't even get started on this sad one-sided romance (my feels... i can't) i'm also really pleased that we see more world building on luna! okay... i'm just going to lay down now and absorb everything else. i feel...... dazed like i still can't let this story out of my mind o_o"
6e2abc6b5d22ed4e3f37d93130391dae,[18455548],[5],"[""['31927037', '22807580', '17403037', '16247394', '13637141', '17980013', '17182663', '18072724', '13457108', '33987046', '19162557', '20661522', '13608100', '22394767', '25610486', '11534460', '5999242', '16156917']""]","[""[{'author_id': '6545317', 'role': ''}]""]",['https://images.gr-assets.com/books/1378258431m/18455548.jpg'],"['Fashionably Dead (Hot Damned, #1)']",50,"4.5 stars the story was good but what got me was the writing style of this author and a strong kickass heroine. lots of humour and action, full of twists, turns and some wtf moments along with good characters and a strong heroine. really liked it, finished in 12 hours."
6e318d7c01aa5ab096a56f449b7e71be,[8130704],[4],"[""['641910', '78071', '97967', '987508', '3720980', '6580510', '7150766', '40158', '15714476', '1651313', '21060', '147843', '13603792', '47907']""]","[""[{'author_id': '445303', 'role': ''}]""]",['https://images.gr-assets.com/books/1327956640m/8130704.jpg'],"['Poison Study (Study, #1)']",45,"3.5 stars. good premise and nice build up of the romance between yelena the former condemned prisoner now food taster and valek the commander's chief of security. but i forgot it was young adult.. i would really have liked some steam between these two, lol."
6e4a5f8276af1f8162bdf6a098eda816,"[17404295, 16131484]","[5, 4]","[""['22909838', '17410991', '21843172', '21480854', '22678141', '17558151', '26074185', '18716722', '28448239', '28370779', '18805154', '18658082', '25558608', '18803194', '18482225', '17342701', '21421609']"", ""['15769788', '15835877', '17607716', '10222365', '18215086', '18140842', '17559899', '16150831', '10596724', '11861743', '13138734', '17409299', '17950614', '20359647', '22432577', '17149396', '14288998', '16044987']""]","[""[{'author_id': '6947727', 'role': ''}]"", ""[{'author_id': '3377941', 'role': ''}]""]","['https://images.gr-assets.com/books/1423670899m/17404295.jpg', 'https://images.gr-assets.com/books/1395351812m/16131484.jpg']","['Ice Like Fire (Snow Like Ashes, #2)', 'The Infinite Sea (The 5th Wave, #2)']",143,"so many feelings. ice like fire was such a good second book in a series. there was such much action and it was fast paced and a lot happened. i really can not wait for the next installment in this series. i highly recommend reading these books! and on another note, how amazing are all these covers?! they're so beautiful. this was a really great second novel in a trilogy. i really enjoyed the action in this one, and i liked the multiple povs. there was so much going on that i'm still a tad confused over some things but i really can not wait for the next installment in this series. rick yancey is a fantastic author. i don't know how he's going to wrap up the series in the next book, but i can't get my hands on it soon enough."
6e582d2db2aacd870211587294ca5ecf,[11864728],[5],"[""['10468701', '13508069', '12680993', '8501304', '13063813', '10131347', '15841818', '13479179', '7849034', '13416236', '13540881', '14743784', '12080917', '12543814', '12700337', '13049981', '12439061', '10345642']""]","[""[{'author_id': '7581', 'role': ''}]""]",['https://images.gr-assets.com/books/1340062496m/11864728.jpg'],"['The Rising (Darkness Rising, #3)']",285,"after running, getting caught, escaping and going on the run again, all while meeting up with various different friends, maya is about to do that for another book. this time though, she has the company of her long-lost twin, who isn't quite as brotherly as maya had hoped for. maya and her friends want to go back to having a normal life with their parents, but will have to determine who the real enemy is before they make any final decisions. along the way they meet up with some fellow teens on the run, but do the two groups have the same goals or are they willing to turn each other in for a quiet life? there are books about almost every type of supernatural and books combining different types of supernaturals in every conceivable and inconceivable combinations. yet despite this, or maybe because of this, i liked how these supernaturals were ones that i'd never heard of. now that i think about it, i probably liked that because it didn't contradict any known legends about the supernaturals, but invented its own legends. the ending was perfect. don't worry-i won't give any spoilers here, but i will say that i had no idea how all the issues would be solved to give out happy ever afters. i was nervous there would be some totally improbable ending but instead it was one that made sense and made me content. it was a way of solving the problems without really solving them. in case you're wondering who maya ends up with, (view spoiler)[ it's daniel!!!. i have been team daniel since the first book and i agreed wholeheartedly with maya's choice. (view spoiler)[ (hide spoiler)] (hide spoiler)]"
6e62c8ef675ce28b092235ac82afff83,[20764879],[5],"[""['23299512', '25863014', '20443235', '15773979', '23943137', '10165761', '23909755', '20344635', '17410991', '15714476', '25446343', '26228034', '22567177', '17378527', '20256261', '28448239', '29236299', '20753341']""]","[""[{'author_id': '7168230', 'role': 'Pseudonym'}, {'author_id': '3099544', 'role': ''}]""]",['https://images.gr-assets.com/books/1429627728m/20764879.jpg'],"['A Gathering of Shadows (Shades of Magic, #2)']",142,"oh. my. gosh. i can guarantee nobody will be emotionaly ready for this book. (the cliffhanger still hurts!!! scratch that everything about this book plays with my emotions in the worst (by worst i mean best) way possible!!!!!) my expectations were sky high and this book absolutely blew them out of the water. i read over 350+ pages in one sitting; the pacing is absolutely amazing and super fast. delilah bard is the biggest fictional badass ever i will fight anyone who dissagrees. alucard emery is a snake (but an a+ character), rhys & kell have an amazing relationship and experience amazing development. i might want to live in red london as much as i want to go to hogwarts. i need book 3 more than i need air right now. 6 out of 5 stars, this was better than vicious people."
6e8ca3b6e794646ae30404376746cac4,[13618440],[4],"[""['10165761', '15801763', '15765699', '14061955', '13638131', '16056352', '17378508', '13409145', '11431896', '17883441', '16102412', '15773979', '16060716', '16085457', '14288998', '13085374']""]","[""[{'author_id': '324620', 'role': ''}]""]",['https://images.gr-assets.com/books/1461353810m/13618440.jpg'],"['Dreams of Gods & Monsters (Daughter of Smoke & Bone, #3)']",116,"i debated giving this three stars, but the writing is too well-done for three. but truly, i did not like having a new character be my eyes and ears for such long portions of the book without understanding who she was or why she was there. there's mystery and then there's just...confusion. and i felt confused a good portion of this story. and i skimmed more than i should have to truly rate 4 stars. some of this i blame on myself. i do not like long, battle-strategy scenes. and there are many of those. but i did like most of the final-final ending, even if i didn't fully understand all the complicated parts of it."
6e9ba32af0725fe42a8b51795683c633,[7604],[4],"[""['45791', '46114', '31072', '48328', '374233', '115476', '10775', '126603', '261441', '32071', '40470', '616052', '53130', '373755', '17881', '70561', '113205', '338798']""]","[""[{'author_id': '5152', 'role': ''}, {'author_id': '45502', 'role': 'Afterword'}]""]",['https://images.gr-assets.com/books/1377756377m/7604.jpg'],['Lolita'],64,really interesting to say the least. this book touches on a taboo topic and as much as this relationship is wrong sometimes i was rooting for humber. that is why this novel is so good. nabocov makes you question your beliefs and sends you into the mind of a man who most people would never even want to be associated with let alone meet.
6ea0ecf9c3f19411e2760f1c06df95b8,[6766430],[5],"[""['7022615', '6710229', '15800727', '6006209', '3212671', '73101', '7224862', '7390679', '1812811']""]","[""[{'author_id': '317354', 'role': ''}]""]",['https://images.gr-assets.com/books/1387244422m/6766430.jpg'],"[""The Next Best Thing (Gideon's Cove, #2)""]",277,"honestly, i do not know where to start with my review of this book. obviously, the book touched me enough to write about it so i will start there. this is my fourth kristan higgins book, and i have to say this one was a rather pleasant surprise. not that i didn't like ""all i ever wanted,"" ""catch of the day,"" or ""until there was you,"" (which i read in that order by the way), because i did, but this book felt a little different. like in each of the aforementioned, in ""the next best thing,"" kristan higgins has a true knack for funny, witty dialogue, and creating characters that each of us can not only relate to but fall in love with. what made this story so compelling for me was the uniqueness of its premise. at first i have to admit i was a little uneasy about finding out that lucy was sleeping with her dead husband's brother, but i think it is what made lucy and ethan's story so different. i have a true fondness for stories that are unconventional and unlike anything i have read before. i read a lot of romance, and it seems like sometimes the same stories are recycled, and the only thing different about them is the name of the characters. this book was a much-needed breath of fresh air from a lot of the mediocrity to which we romance readers are often subjected. this was an addictive page-turner that i couldn't put down until it was over. i recommend this book for anyone who enjoys dark humor, witty dialogue, and a happy ending! i absolutely loved this book!"
